6.238999999999999346e+01,4.529999999999999716e+01
5.895000000000000284e+01,4.214000000000000057e+01
5.750000000000000711e+01,4.166000000000000369e+01
5.768999999999999773e+01,4.091999999999999460e+01
6.200000000000000000e+01,4.512000000000000455e+01
6.867000000000000171e+01,4.903999999999999915e+01
5.837999999999999545e+01,4.201999999999999602e+01
6.190999999999999659e+01,4.443999999999999773e+01
5.471999999999999886e+01,3.884000000000000341e+01
5.978000000000000114e+01,4.264000000000000057e+01
6.613000000000000966e+01,4.796000000000000085e+01
6.103999999999999915e+01,4.339999999999999858e+01
5.796000000000000085e+01,4.153999999999999915e+01
5.209999999999999432e+01,3.828000000000000114e+01
6.834000000000000341e+01,5.112000000000000455e+01
7.153999999999999204e+01,5.254000000000000625e+01
6.599000000000000909e+01,4.856000000000000227e+01
6.260999999999999233e+01,4.532000000000000028e+01
7.037999999999999545e+01,5.035999999999999943e+01
6.441999999999998749e+01,4.664000000000000057e+01
6.633000000000001251e+01,4.700000000000000000e+01
6.425999999999999091e+01,4.625999999999999801e+01
5.623999999999999488e+01,4.231999999999999318e+01
6.429999999999999716e+01,4.492000000000000171e+01
6.304999999999999716e+01,4.375999999999999801e+01
6.106000000000000227e+01,4.296000000000000085e+01
6.302000000000000313e+01,4.460000000000000142e+01
6.382999999999999829e+01,4.600000000000000000e+01
6.278000000000000114e+01,4.548000000000000398e+01
5.951000000000000512e+01,4.202000000000000313e+01
5.989999999999999858e+01,4.220000000000000284e+01
6.543000000000000682e+01,4.679999999999999716e+01
6.589000000000000057e+01,4.837999999999999545e+01
6.812999999999999545e+01,5.042000000000000171e+01
5.978000000000000114e+01,4.264000000000000057e+01
5.914000000000000057e+01,4.328000000000000114e+01
6.479999999999999716e+01,4.750000000000000000e+01
5.978000000000000114e+01,4.264000000000000057e+01
5.442999999999999972e+01,3.911999999999999744e+01
6.267999999999999261e+01,4.501999999999999602e+01
6.117000000000000171e+01,4.462000000000000455e+01
5.275999999999999801e+01,3.692000000000000171e+01
5.519000000000000483e+01,3.992000000000000171e+01
6.384000000000000341e+01,4.503999999999999915e+01
6.731999999999999318e+01,4.714000000000000057e+01
5.839999999999999858e+01,4.157999999999999829e+01
6.487000000000000455e+01,4.673999999999999488e+01
5.739999999999999147e+01,4.119999999999999574e+01
6.535999999999999943e+01,4.737999999999999545e+01
6.085999999999999943e+01,4.392000000000000171e+01
1.006299999999999955e+02,5.932000000000000028e+01
9.489000000000000057e+01,5.561999999999999744e+01
1.010400000000000063e+02,5.860000000000000142e+01
8.075000000000000000e+01,4.615999999999999659e+01
9.481000000000000227e+01,5.471999999999999886e+01
8.754000000000000625e+01,4.992000000000000171e+01
9.606000000000000227e+01,5.570000000000000284e+01
7.115999999999999659e+01,4.217999999999999972e+01
9.552000000000001023e+01,5.565999999999999659e+01
7.950999999999999091e+01,4.592000000000000171e+01
7.175000000000000000e+01,4.139999999999999858e+01
8.827000000000001023e+01,5.156000000000000227e+01
8.356000000000000227e+01,4.859999999999999432e+01
9.256000000000000227e+01,5.289999999999999147e+01
8.112000000000000455e+01,4.865999999999999659e+01
9.593000000000000682e+01,5.682000000000000028e+01
8.796999999999999886e+01,5.017999999999999261e+01
8.459000000000000341e+01,4.956000000000000227e+01
8.955000000000001137e+01,5.046000000000000085e+01
8.116999999999998749e+01,4.737999999999999545e+01
9.371000000000000796e+01,5.314000000000000057e+01
8.726999999999999602e+01,5.163999999999999346e+01
9.414000000000000057e+01,5.271999999999999886e+01
9.174000000000000909e+01,5.245999999999999375e+01
9.196999999999999886e+01,5.414000000000000057e+01
9.478000000000000114e+01,5.583999999999999631e+01
9.823999999999999488e+01,5.667999999999999261e+01
1.002300000000000040e+02,5.720000000000000284e+01
9.067000000000000171e+01,5.209999999999999432e+01
7.942000000000000171e+01,4.785999999999999943e+01
7.934999999999999432e+01,4.628000000000000114e+01
7.846000000000000796e+01,4.614000000000000057e+01
8.368999999999999773e+01,4.935999999999999943e+01
9.415000000000000568e+01,5.203999999999999915e+01
8.643000000000000682e+01,4.901999999999999602e+01
9.279000000000000625e+01,5.411999999999999744e+01
9.815999999999999659e+01,5.720000000000000284e+01
8.959000000000000341e+01,5.128000000000000114e+01
8.484999999999999432e+01,4.965999999999999659e+01
8.150999999999999091e+01,4.695999999999999375e+01
8.434999999999999432e+01,4.782000000000000028e+01
9.226999999999999602e+01,5.317999999999999261e+01
8.397999999999998977e+01,4.907999999999999829e+01
7.154999999999999716e+01,4.235999999999999943e+01
8.437999999999999545e+01,4.857999999999999829e+01
8.606999999999999318e+01,5.034000000000000341e+01
8.590999999999999659e+01,4.996000000000000085e+01
9.043000000000000682e+01,5.298000000000000398e+01
7.128999999999999204e+01,4.339999999999999858e+01
8.485999999999999943e+01,4.943999999999999773e+01
1.067500000000000000e+02,5.743999999999999773e+01
9.326999999999999602e+01,5.093999999999999773e+01
1.102199999999999989e+02,6.067999999999999972e+01
1.010099999999999909e+02,5.521999999999999886e+01
1.051500000000000057e+02,5.709999999999999432e+01
1.187599999999999909e+02,6.442000000000000171e+01
8.112000000000000455e+01,4.415999999999999659e+01
1.134000000000000057e+02,6.185999999999999943e+01
1.039099999999999966e+02,5.617999999999999972e+01
1.154900000000000091e+02,6.397999999999999687e+01
1.007800000000000011e+02,5.701999999999999602e+01
9.922999999999998977e+01,5.465999999999999659e+01
1.052299999999999898e+02,5.845999999999999375e+01
9.128999999999999204e+01,4.946000000000000085e+01
9.475000000000000000e+01,5.143999999999999773e+01
1.020100000000000051e+02,5.673999999999999488e+01
1.022600000000000051e+02,5.665999999999999659e+01
1.234600000000000080e+02,6.834000000000000341e+01
1.204600000000000080e+02,6.379999999999999716e+01
9.135999999999999943e+01,4.989999999999999858e+01
1.085400000000000205e+02,6.012000000000000455e+01
9.099000000000000909e+01,4.995999999999999375e+01
1.192199999999999989e+02,6.429999999999999716e+01
9.556000000000000227e+01,5.357999999999999829e+01
1.069399999999999977e+02,5.932000000000000028e+01
1.117600000000000193e+02,6.211999999999999744e+01
9.450000000000000000e+01,5.328000000000000114e+01
9.515999999999999659e+01,5.361999999999999744e+01
1.020600000000000023e+02,5.545999999999999375e+01
1.092199999999999989e+02,6.103999999999999915e+01
1.126700000000000017e+02,6.182000000000000028e+01
1.225500000000000114e+02,6.909999999999999432e+01
1.022800000000000011e+02,5.547999999999999687e+01
9.662000000000000455e+01,5.415999999999999659e+01
9.744999999999998863e+01,5.277999999999999403e+01
1.166200000000000045e+02,6.443999999999999773e+01
1.042299999999999898e+02,5.733999999999999631e+01
1.018700000000000045e+02,5.647999999999999687e+01
9.371999999999999886e+01,5.292000000000000171e+01
1.057100000000000080e+02,5.932000000000000739e+01
1.061700000000000017e+02,5.846000000000000085e+01
1.041400000000000148e+02,5.900000000000000000e+01
9.326999999999999602e+01,5.093999999999999773e+01
1.091099999999999994e+02,5.978000000000000114e+01
1.078200000000000074e+02,5.939999999999999858e+01
1.028900000000000148e+02,5.756000000000000227e+01
9.568999999999999773e+01,5.292000000000000171e+01
1.006899999999999977e+02,5.633999999999999631e+01
1.019000000000000057e+02,5.650000000000000000e+01
9.496000000000000796e+01,5.270000000000000284e+01
