1.071170475224597112e+03,5.888197704210499239e+01
1.054409344187379929e+03,3.260788252781003393e+01
1.189264145364450314e+03,2.549584392962815116e+01
1.484400354500749472e+03,1.805382049524946808e+01
7.413438530646692470e+02,7.189318412192000096e+01
1.454375919590737794e+03,1.885320995656914533e+01
1.293681728713668690e+03,1.339551959957159966e+01
1.300300049635135792e+03,3.810825454182646865e+01
1.049273744876096316e+03,3.030473350987435310e+01
1.049361341951410850e+03,3.141578930783737178e+01
1.513818896869925311e+03,8.276923356306753021e+00
1.283654244257937535e+03,1.322184286058717362e+01
1.323177216329947441e+03,4.573499234729183627e+00
1.153639930580909777e+03,1.728155274654314155e+01
1.550500560244366170e+03,2.346350867740440549e+00
1.314694790369105704e+03,2.811706595235601469e+01
1.285300921368582976e+03,3.831193655085216676e+01
1.135303128780620227e+03,4.308903943610825138e+01
1.683645252658647223e+03,-1.662670001678634435e-12
8.509290261934216915e+02,6.222934279898949228e+01
7.867257394088059073e+02,7.647899410039975976e+01
7.752170589611863534e+02,5.352465425325394222e+01
1.039562294275573095e+03,3.512647333332637345e+01
1.019223555312643271e+03,3.053068413346463217e+01
8.496822421118669126e+02,4.284952545332217255e+01
8.365571163378330084e+02,7.202195165154599010e+01
1.198699488394649052e+03,1.667931622417600579e+01
1.288568254312570616e+03,1.188076234045651347e+01
9.202401470579424085e+02,4.915062703900247953e+01
1.039240929131017992e+03,3.012122717441968689e+01
1.289089280697799268e+03,1.935469403477719652e+01
1.518882616609304705e+03,8.988868584433134856e+00
9.948556856944951505e+02,4.107148559895618689e+01
1.241153551497983699e+03,5.306979099268095013e+01
1.100030591049632676e+03,4.032633076970161312e+01
9.247898167629494992e+02,4.195480164970030046e+01
8.854625359741712600e+02,5.399237989927024017e+01
1.109224737783070850e+03,2.764886612085801687e+01
1.024381450769710000e+03,3.296084448080137008e+01
7.668701871496758713e+02,7.953009504674275831e+01
8.011164934953570764e+02,6.656087613338614517e+01
1.038876877559564946e+03,2.438591069439414127e+01
1.099428859717928390e+03,3.105823484622723640e+01
6.854664126410160634e+02,6.028090525252414267e+01
8.902764001104562794e+02,5.082833957867872954e+01
1.085140857918253914e+03,4.233024964837697723e+01
1.069569949344371025e+03,3.414442595197837704e+01
9.896789999964616982e+02,3.831188107563147582e+01
1.064672935625488890e+03,3.567519752946813583e+01
1.264561060317176953e+03,2.743838893274146074e+01
1.153706877522269224e+03,1.825301771474589430e+01
1.268631280804051130e+03,1.324568423223588809e+01
1.194863787382335204e+03,3.467316650963944369e+01
1.379741835063980034e+03,2.686888342683690212e+01
1.065605661921316596e+03,5.030137624953674447e+01
1.125389659316881762e+03,4.478651475801601123e+01
9.758084974288196918e+02,5.619049494601980399e+01
1.274127590721705928e+03,2.076349999536984114e+01
1.289488123149283410e+03,2.574577572514411372e+01
